address_hex;address_dec;group;float_no;value_little
'0005CC00';379904;8;98;-0.0051009790040552616119384766
'0005CC00';379904;8;99;-0.0051466440781950950622558594
'0005CC00';379904;8;100;-0.0050459275953471660614013672
'0005CC00';379904;8;101;-0.0053482837975025177001953125
'0005CC00';379904;8;102;-0.0057738749310374259948730469
'0005CC00';379904;8;103;-0.0057827546261250972747802734
'0005CC00';379904;8;104;-0.0054549556225538253784179688
'0005CC00';379904;8;105;-0.0054131289944052696228027344
'0005CC00';379904;8;106;-0.0054271370172500610351562500
'0005CC00';379904;8;107;-0.0053764106705784797668457031
'0005CC00';379904;8;108;-0.0052094422280788421630859375
'0005CC00';379904;8;109;-0.0049151801504194736480712891
'0005CC00';379904;8;110;-0.0049591478891670703887939453
'0005CC00';379904;8;111;-0.0056003862991929054260253906
'0005CC00';379904;8;112;-0.0062950025312602519989013672
'0005CC00';379904;8;113;-0.0066028134897351264953613281
'0005CC00';379904;8;114;-0.0067962449975311756134033203
'0005CC00';379904;8;115;-0.0071720867417752742767333984
'0005CC00';379904;8;116;-0.0075301290489733219146728516
'0005CC00';379904;8;117;-0.0076521523296833038330078125
'0005CC00';379904;8;118;-0.0074551878497004508972167969
'0005CC00';379904;8;119;-0.0071926908567547798156738281
'0005CC00';379904;8;120;-0.0073509411886334419250488281
'0005CC00';379904;8;121;-0.0073299701325595378875732422
'0005CC00';379904;8;122;-0.0071831643581390380859375000
'0005CC00';379904;8;123;-0.0075582470744848251342773438
'0005CC00';379904;8;124;-0.0079129431396722793579101562
'0005CC00';379904;8;125;-0.0078846393153071403503417969
'0005CC00';379904;8;126;-0.0080088647082448005676269531
'0005CC00';379904;8;127;-0.0082790143787860870361328125
'0005CC00';379904;8;128;-0.0082918889820575714111328125
'0005CC00';379904;8;129;-0.0082653136923909187316894531
'0005CC00';379904;8;130;-0.0081543317064642906188964844
'0005CC00';379904;8;131;-0.0077940411865711212158203125
'0005CC00';379904;8;132;-0.0075565744191408157348632812
'0005CC00';379904;8;133;-0.0072675175033509731292724609
'0005CC00';379904;8;134;-0.0066293193958699703216552734
'0005CC00';379904;8;135;-0.0061466894112527370452880859
'0005CC00';379904;8;136;-0.0058344085700809955596923828
'0005CC00';379904;8;137;-0.0053134937770664691925048828
'0005CC00';379904;8;138;-0.0049837990663945674896240234
'0005CC00';379904;8;139;-0.0046655451878905296325683594
'0005CC00';379904;8;140;-0.0041271978989243507385253906
'0005CC00';379904;8;141;-0.0038994799833744764328002930
'0005CC00';379904;8;142;-0.0037427670322358608245849609
'0005CC00';379904;8;143;-0.0034241941757500171661376953
'0005CC00';379904;8;144;-0.0032084123231470584869384766
'0005CC00';379904;8;145;-0.0031027432996779680252075195
'0005CC00';379904;8;146;-0.0029371522832661867141723633
'0005CC00';379904;8;147;-0.0024701463989913463592529297
'0005CC00';379904;8;148;-0.0020305863581597805023193359
'0005CC00';379904;8;149;-0.0017553844954818487167358398
'0005CC00';379904;8;150;-0.0012640750501304864883422852
'0005CC00';379904;8;151;-0.0009131047991104423999786377
'0005CC00';379904;8;152;-0.0008606689516454935073852539
'0005CC00';379904;8;153;-0.0007968747522681951522827148
'0005CC00';379904;8;154;-0.0007310163346119225025177002
'0005CC00';379904;8;155;-0.0004571984463836997747421265
'0005CC00';379904;8;156;0.0000269203246716642752289772
'0005CC00';379904;8;157;0.0002069081965601071715354919
'0005CC00';379904;8;158;0.0001274921232834458351135254
'0005CC00';379904;8;159;0.0000617625119048170745372772
'0005CC00';379904;8;160;0.0001639323018025606870651245
'0005CC00';379904;8;161;0.0002466050209477543830871582
'0005CC00';379904;8;162;0.0001736792037263512611389160
'0005CC00';379904;8;163;0.0001351154496660456061363220
'0005CC00';379904;8;164;0.0000490824168082326650619507
'0005CC00';379904;8;165;0.0000376385214622132480144501
'0005CC00';379904;8;166;-0.0000523668204550631344318390
'0005CC00';379904;8;167;-0.0002739604387897998094558716
'0005CC00';379904;8;168;-0.0002755799214355647563934326
'0005CC00';379904;8;169;-0.0002323281805729493498802185
'0005CC00';379904;8;170;-0.0003287694125901907682418823
'0005CC00';379904;8;171;-0.0004454812733456492424011230
'0005CC00';379904;8;172;-0.0005016485811211168766021729
'0005CC00';379904;8;173;-0.0004454534209799021482467651
'0005CC00';379904;8;174;-0.0002610172668937593698501587
'0005CC00';379904;8;175;-0.0001107114658225327730178833
'0005CC00';379904;8;176;-0.0000515521496708970516920090
'0005CC00';379904;8;177;0.0000678571523167192935943604
'0005CC00';379904;8;178;0.0001884693920146673917770386
'0005CC00';379904;8;179;0.0002011450415011495351791382
'0005CC00';379904;8;180;0.0003433887322898954153060913
'0005CC00';379904;8;181;0.0005206091445870697498321533
'0005CC00';379904;8;182;0.0004342081374488770961761475
'0005CC00';379904;8;183;0.0004766465572174638509750366
'0005CC00';379904;8;184;0.0005337889306247234344482422
'0005CC00';379904;8;185;0.0005313092260621488094329834
'0005CC00';379904;8;186;0.0007265099557116627693176270
'0005CC00';379904;8;187;0.0008003079565241932868957520
'0005CC00';379904;8;188;0.0007573349867016077041625977
'0005CC00';379904;8;189;0.0008347853436134755611419678
'0005CC00';379904;8;190;0.0009359775576740503311157227
'0005CC00';379904;8;191;0.0009445218020118772983551025
'0005CC00';379904;8;192;0.0009457413107156753540039062
'0005D000';380928;8;1;0.0009586361120454967021942139
'0005D000';380928;8;2;0.0010772540699690580368041992
'0005D000';380928;8;3;0.0012102028122171759605407715
'0005D000';380928;8;4;0.0012604274088516831398010254
'0005D000';380928;8;5;0.0014157451223582029342651367
'0005D000';380928;8;6;0.0015952247194945812225341797
'0005D000';380928;8;7;0.0017247645882889628410339355
'0005D000';380928;8;8;0.0018957434222102165222167969
'0005D000';380928;8;9;0.0019788267090916633605957031
'0005D000';380928;8;10;0.0020312317647039890289306641
'0005D000';380928;8;11;0.0022028593812137842178344727
'0005D000';380928;8;12;0.0023122085258364677429199219
'0005D000';380928;8;13;0.0023951607290655374526977539
'0005D000';380928;8;14;0.0024647251702845096588134766
'0005D000';380928;8;15;0.0024260054342448711395263672
'0005D000';380928;8;16;0.0024425603915005922317504883
'0005D000';380928;8;17;0.0024721373338252305984497070
'0005D000';380928;8;18;0.0024304511025547981262207031
'0005D000';380928;8;19;0.0024455818347632884979248047
'0005D000';380928;8;20;0.0024814759381115436553955078
'0005D000';380928;8;21;0.0023866093251854181289672852
'0005D000';380928;8;22;0.0023109326139092445373535156
'0005D000';380928;8;23;0.0023239420261234045028686523
'0005D000';380928;8;24;0.0022924479562789201736450195
'0005D000';380928;8;25;0.0022477256134152412414550781
'0005D000';380928;8;26;0.0021314250770956277847290039
'0005D000';380928;8;27;0.0018858187831938266754150391
'0005D000';380928;8;28;0.0016992439050227403640747070
'0005D000';380928;8;29;0.0016053749714046716690063477
'0005D000';380928;8;30;0.0014749770052731037139892578
'0005D000';380928;8;31;0.0013805170310661196708679199
'0005D000';380928;8;32;0.0013380872551351785659790039
'0005D000';380928;8;33;0.0012195118470117449760437012
'0005D000';380928;8;34;0.0011318926699459552764892578
'0005D000';380928;8;35;0.0011389068095013499259948730
'0005D000';380928;8;36;0.0010834956774488091468811035
'0005D000';380928;8;37;0.0009816191159188747406005859
'0005D000';380928;8;38;0.0009025818435475230216979980
'0005D000';380928;8;39;0.0008208092185668647289276123
'0005D000';380928;8;40;0.0006896059494465589523315430
'0005D000';380928;8;41;0.0005720031331293284893035889
'0005D000';380928;8;42;0.0005180037114769220352172852
'0005D000';380928;8;43;0.0004849382967222481966018677
'0005D000';380928;8;44;0.0004523915995378047227859497
'0005D000';380928;8;45;0.0003938579466193914413452148
'0005D000';380928;8;46;0.0003317579685244709253311157
'0005D000';380928;8;47;0.0002831651072483509778976440
'0005D000';380928;8;48;0.0002511689672246575355529785
'0005D000';380928;8;49;0.0002359520585741847753524780
'0005D000';380928;8;50;0.0001994519698200747370719910
'0005D000';380928;8;51;0.0001586362341186031699180603
'0005D000';380928;8;52;0.0001319125003647059202194214
'0005D000';380928;8;53;0.0001072577651939354836940765
'0005D000';380928;8;54;0.0000827735639177262783050537
'0005D000';380928;8;55;0.0000616365869063884019851685
'0005D000';380928;8;56;0.0000448895843874197453260422
'0005D000';380928;8;57;0.0000316328914777841418981552
'0005D000';380928;8;58;0.0000231272533710580319166183
'0005D000';380928;8;59;0.0000183361498784506693482399
'0005D000';380928;8;60;0.0000138771192723652347922325
'0005D000';380928;8;61;0.0000085056317402631975710392
'0005D000';380928;8;62;0.0000042565366129565518349409
'0005D000';380928;8;63;0.0000016963711004791548475623
'0005D000';380928;8;64;0.0000003751649728656047955155
'0005D000';380928;8;65;0.0000000000098085437341688397
'0005D000';380928;8;66;0.0000000026036661715522768645
'0005D000';380928;8;67;0.0000000269182667267386932508
'0005D000';380928;8;68;0.0000000413490006678784993710
'0005D000';380928;8;69;-0.0000001166963983223467948847
'0005D000';380928;8;70;-0.0000004891092544312414247543
'0005D000';380928;8;71;-0.0000011286917924735462293029
'0005D000';380928;8;72;-0.0000019639123820525128394365
'0005D000';380928;8;73;-0.0000032660580018273321911693
'0005D000';380928;8;74;-0.0000036066576285520568490028
'0005D000';380928;8;75;-0.0000036351937069412088021636
'0005D000';380928;8;76;-0.0000064502173700020648539066
'0005D000';380928;8;77;-0.0000031168117402557982131839
'0005D000';380928;8;78;-0.0000064018277043942362070084
'0005D000';380928;8;79;-0.0000050989360715902876108885
'0005D000';380928;8;80;-0.0000016415054915341897867620
'0005D000';380928;8;81;-0.0000069446314228116534650326
'0005D000';380928;8;82;0.0000916421413421630859375000
'0005D000';380928;8;83;0.0003707601572386920452117920
'0005D000';380928;8;84;0.0010152449831366539001464844
'0005D000';380928;8;85;0.0018536947900429368019104004
'0005D000';380928;8;86;0.0029691264498978853225708008
'0005D000';380928;8;87;0.0041868183761835098266601562
'0005D000';380928;8;88;0.0045442199334502220153808594
'0005D000';380928;8;89;0.0052086082287132740020751953
'0005D000';380928;8;90;0.0060596624389290809631347656
'0005D000';380928;8;91;0.0057421335950493812561035156
'0005D000';380928;8;92;0.0054311682470142841339111328
'0005D000';380928;8;93;0.0055589629337191581726074219
'0005D000';380928;8;94;0.0046485378406941890716552734
'0005D000';380928;8;95;0.0035646185278892517089843750
'0005D000';380928;8;96;0.0033541009761393070220947266
'0005D000';380928;8;97;0.0025345270987600088119506836
'0005D000';380928;8;98;0.0027677488978952169418334961
'0005D000';380928;8;99;0.0042698481120169162750244141
'0005D000';380928;8;100;0.0051118149422109127044677734
'0005D000';380928;8;101;0.0050392025150358676910400391
'0005D000';380928;8;102;0.0048450441099703311920166016
'0005D000';380928;8;103;0.0048088077455759048461914062
'0005D000';380928;8;104;0.0040239994414150714874267578
'0005D000';380928;8;105;0.0029229705687612295150756836
'0005D000';380928;8;106;0.0015859379200264811515808105
'0005D000';380928;8;107;0.0010065952083095908164978027
'0005D000';380928;8;108;0.0013120556250214576721191406
'0005D000';380928;8;109;0.0013396831927821040153503418
'0005D000';380928;8;110;0.0016894586151465773582458496
'0005D000';380928;8;111;0.0023309744428843259811401367
'0005D000';380928;8;112;0.0026935613714158535003662109
'0005D000';380928;8;113;0.0024551746901124715805053711
'0005D000';380928;8;114;0.0019035986624658107757568359
'0005D000';380928;8;115;0.0021950970403850078582763672
'0005D000';380928;8;116;0.0026414112653583288192749023
'0005D000';380928;8;117;0.0021077136043459177017211914
'0005D000';380928;8;118;0.0014472070615738630294799805
'0005D000';380928;8;119;0.0017975636292248964309692383
'0005D000';380928;8;120;0.0025931992568075656890869141
'0005D000';380928;8;121;0.0027176614385098218917846680
'0005D000';380928;8;122;0.0028354413807392120361328125
'0005D000';380928;8;123;0.0037858542054891586303710938
'0005D000';380928;8;124;0.0041487286798655986785888672
'0005D000';380928;8;125;0.0039250226691365242004394531
'0005D000';380928;8;126;0.0044981837272644042968750000
'0005D000';380928;8;127;0.0050574308261275291442871094
'0005D000';380928;8;128;0.0052453861571848392486572266
'0005D000';380928;8;129;0.0052294130437076091766357422
'0005D000';380928;8;130;0.0053395959548652172088623047
'0005D000';380928;8;131;0.0056686592288315296173095703
'0005D000';380928;8;132;0.0056145503185689449310302734
'0005D000';380928;8;133;0.0051833218894898891448974609
'0005D000';380928;8;134;0.0047821020707488059997558594
'0005D000';380928;8;135;0.0047291461378335952758789062
'0005D000';380928;8;136;0.0043245265260338783264160156
'0005D000';380928;8;137;0.0035922664683312177658081055
'0005D000';380928;8;138;0.0034122494980692863464355469
'0005D000';380928;8;139;0.0031081575434654951095581055
'0005D000';380928;8;140;0.0023955327924340963363647461
'0005D000';380928;8;141;0.0017543074209243059158325195
'0005D000';380928;8;142;0.0013064865488559007644653320
'0005D000';380928;8;143;0.0009585901279933750629425049
'0005D000';380928;8;144;0.0001495753822382539510726929
'0005D000';380928;8;145;-0.0008948285249061882495880127
'0005D000';380928;8;146;-0.0019097258336842060089111328
'0005D000';380928;8;147;-0.0030889648478478193283081055
'0005D000';380928;8;148;-0.0040661292150616645812988281
'0005D000';380928;8;149;-0.0046567339450120925903320312
'0005D000';380928;8;150;-0.0050577810034155845642089844
'0005D000';380928;8;151;-0.0054334988817572593688964844
'0005D000';380928;8;152;-0.0057823294773697853088378906
'0005D000';380928;8;153;-0.0059649101458489894866943359
'0005D000';380928;8;154;-0.0062317089177668094635009766
'0005D000';380928;8;155;-0.0067901453003287315368652344
'0005D000';380928;8;156;-0.0071259983815252780914306641
'0005D000';380928;8;157;-0.0071367984637618064880371094
'0005D000';380928;8;158;-0.0070039383135735988616943359
'0005D000';380928;8;159;-0.0067172390408813953399658203
'0005D000';380928;8;160;-0.0062450906261801719665527344
'0005D000';380928;8;161;-0.0054291780106723308563232422
'0005D000';380928;8;162;-0.0047398847527801990509033203
'0005D000';380928;8;163;-0.0040852976962924003601074219
'0005D000';380928;8;164;-0.0033222329802811145782470703
'0005D000';380928;8;165;-0.0025301210116595029830932617
'0005D000';380928;8;166;-0.0018606832018122076988220215
'0005D000';380928;8;167;-0.0014535735826939344406127930
'0005D000';380928;8;168;-0.0005028982996009290218353271
'0005D000';380928;8;169;0.0005208825459703803062438965
'0005D000';380928;8;170;0.0010812596883624792098999023
'0005D000';380928;8;171;0.0018251297296956181526184082
'0005D000';380928;8;172;0.0027476255781948566436767578
'0005D000';380928;8;173;0.0033410163596272468566894531
'0005D000';380928;8;174;0.0037035674322396516799926758
'0005D000';380928;8;175;0.0042498139664530754089355469
'0005D000';380928;8;176;0.0048497342504560947418212891
'0005D000';380928;8;177;0.0050675859674811363220214844
'0005D000';380928;8;178;0.0049977609887719154357910156
'0005D000';380928;8;179;0.0052543468773365020751953125
'0005D000';380928;8;180;0.0055968724191188812255859375
'0005D000';380928;8;181;0.0055679492652416229248046875
'0005D000';380928;8;182;0.0052560102194547653198242188
'0005D000';380928;8;183;0.0050216224044561386108398438
'0005D000';380928;8;184;0.0048669907264411449432373047
'0005D000';380928;8;185;0.0042876373045146465301513672
'0005D000';380928;8;186;0.0035115936771035194396972656
'0005D000';380928;8;187;0.0030203564092516899108886719
